,track_id,artists,album_name,track_name,duration_ms,genre
88019,0v9JszVQes7SlJ3UKqkdt2,Feid,Esto No Se Le Dedica A Cualquiera,TENGO FE,146426,reggae
88020,572GakOVkoIZvOGXcgofFO,Feid,Esto me suena a Farra,Feliz Cumpleaños Ferxxo,155960,reggae
88021,523rBG7JujtfjDokUxNpSX,Feid;Sky Rompiendo,Frescura y Perreo,Quemando Calorías,182506,reggae
88022,5lWntBx6CC4JbbHPCb6ftj,Feid,El perreo es el futuro,Ferxxo 100,167760,reggae
88023,04V3hO138BCddFy9TmTUic,Feid;Sech,Halloween 2022 Perreo Vol. 4,JAMAICA,224240,reggae
88024,0RV56NxeOVdpNxSUarBW22,Feid;Sky Rompiendo,Feliz Cumpleaños con Perreo,Quemando Calorías,182506,reggae
88025,2eeqdn2XNYJ6beAoHFa4xY,Feid;Sky Rompiendo,Esto No Se Le Dedica A Cualquiera,Quemando Calorías,182506,reggae
88026,7os9XpTNiXBjyAzLZ5AkNZ,Feid,Esto No Se Le Dedica A Cualquiera,SI TÚ SUPIERAS,196373,reggae
88027,5UAGqaLsYS9EgPJz0WvrB1,Feid;Maluma;Sky Rompiendo,Halloween 2022 Perreo Vol. 3,FRESH KERIAS,272800,reggae
88028,62mo6hlcn33B701x3TVdrH,Feid;Sky Rompiendo,Perreo Tenebroso Vol. 3,RELXJXTE,185813,reggae
88029,2DyVUB1hwY3DCnvteT9Tuj,Feid;J Balvin,Del gusto de hermanos,Que Raro,230826,reggae
88030,1a4UteUQkqUIOr3YQQ20fD,Feid,Feliz Cumpleaños con Perreo,Si Te La Encuentras Por Ahí,191506,reggae
88031,5flnQRzZYpT7v7BvNoLsQd,Feid;Totoy El Frio,Frescura y Perreo,De Tanto Chimbiar,186066,reggae
88032,7kJAJJWRFRn1kmqC2zlKim,Feid,Reggaeton Mix Perreito,Si Te La Encuentras Por Ahí,191506,reggae
88033,5hsExtdcPmoDQTc9rhK6ui,Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,191506,reggae
88034,0wJMDTFRqqzYfBu1LbNBeY,Feid,Homecoming Latin Party,Feliz Cumpleaños Ferxxo,155960,reggae
88035,3BK7JmX1P4GSGx5mdG3aiL,Feid,Esto me suena a Farra,Prohibidox,166253,reggae
88036,6Es8MOlBfFcCmHZhhLoroo,Feid;Totoy El Frio,Bájale como 7500,De Tanto Chimbiar,186066,reggae
88037,09ozFHrTL7cI5pYLJWuB2Y,Feid,Reggeaton Imperdible,Si Te La Encuentras Por Ahí,191506,reggae
88038,5h3PtoxLaZW2d9wKi46pQX,Feid,El perreo es el futuro,Feliz Cumpleaños Ferxxo,155960,reggae
88039,7708qrA9gHIrwuVf6QdjAH,Feid,Reggeaton Imperdible,Castigo,177280,reggae
88040,3S98gqCoHJfmr8QP0tWVL7,Feid,Halloween con perreito,Feliz Cumpleaños Ferxxo,155960,reggae
88041,0vqgm9EiiiF9HubKsWtEyZ,Feid,Última Misión Reggaeton,Feliz Cumpleaños Ferxxo,155960,reggae
88042,4uJnQswt7f4r0tuI37wNFk,Feid,Feliz Cumpleaños con Perreo,La Buena Fai,144573,reggae
88043,1gpKOLsFDK1Gga7wnDcNwT,Feid,Clásicos de ahora: Perreo,Prohibidox,166253,reggae
88044,2QczXDHtchuZSBVg8fliPn,Feid;Dalex,Halloween 2022 Perreo Vol. 3,Ron - Remix,187720,reggae
88045,5ElpusNZMl7iKKmVuxC6EH,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,Verano en Junio,PORFA - Remix,333800,reggae
88046,35EHiyGqAffU5VUyrsuq3v,Feid;Nacho,Para entrar en calor,911,221760,reggae
88047,5zQQcVFs0Jyr4AjGokqyB7,Feid,Perreo Tenebroso Vol. 4,Nuestra Canción,182373,reggae
88048,4kKmVmY42kNdTciclcS0Ou,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,Homecoming Latin Party,PORFA - Remix,333800,reggae
88049,5RYVjXky8GkIMEJvNobgWT,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,Perreo Tenebroso Vol. 1,PORFA - Remix,333800,reggae
88050,29bZ3bs505KcwIVqWFOPBS,J Balvin;Bad Bunny,Clásicos de ahora: Perreo,LA CANCIÓN,242573,reggae
88051,6VGegSWgCabRxOCTQ0lSiX,J Balvin;Bad Bunny,Fiesta portatil,LA CANCIÓN,242573,reggae
88052,4f8mIikzaT5Aw3tV5ftwvL,J Balvin;Bad Bunny,El perreo es el futuro,LA CANCIÓN,242573,reggae
88053,2RUHnJNX92657k8DsVgoLd,J Balvin;Bad Bunny,Halloween con perreito,LA CANCIÓN,242573,reggae
88054,6Ok7LQxIDEqKQEFUBNRzpx,J Balvin;Bad Bunny,Bájale como 7500,LA CANCIÓN,242573,reggae
88055,1sZyestTGfOxWKRxdVdKuA,J Balvin;Bad Bunny,Reggeaton Imperdible,LA CANCIÓN,242573,reggae
88056,0nVlGxtlkx3IX8HEuRo7BN,J Balvin;Bad Bunny,Esto No Se Le Dedica A Cualquiera,LA CANCIÓN,242573,reggae
88057,3r6f5UcqFtoAIAVuTMvy4v,J Balvin;Bad Bunny,Esto me suena a Farra,LA CANCIÓN,242573,reggae
88058,3LaQzvfIetBWdtIV0JoBwF,J Balvin;Bad Bunny;Mr Eazi,Feliz Cumpleaños con Perreo,COMO UN BEBÉ,218826,reggae
88059,4X7XP4r6XpJSegnMeHZsEN,J Balvin;Bad Bunny;Marciano Cantero,El perreo es el futuro,UN PESO,277106,reggae
88060,1LCHT9cYsrMSuOZ3occVg0,J Balvin;Bad Bunny;Marciano Cantero,Halloween con perreito,UN PESO,277106,reggae
88061,6aGP0AAF8iLyoGdLRpuVoZ,J Balvin;Bad Bunny;Marciano Cantero,Bájale como 7500,UN PESO,277106,reggae
88062,0jcnKiHDwgcgBUokWDckX9,J Balvin;Bad Bunny;Marciano Cantero,Reggaeton Mix Perreito,UN PESO,277106,reggae
88063,2tgC51q7KZKdYEmrLDJJrA,J Balvin;Bad Bunny;Marciano Cantero,Perreo en Halloween,UN PESO,277106,reggae
88064,1oANw3YJXR9hr7n3vwIu2e,J Balvin;Bad Bunny;Marciano Cantero,Feliz Cumpleaños con Perreo,UN PESO,277106,reggae
88065,5Tj1ohvoTgMyk5KyatzI88,J Balvin;Bad Bunny,Feliz Cumpleaños con Perreo,QUE PRETENDES,222346,reggae
88066,14MRXBE5YZoB8HRWf9Zn0I,J Balvin;Jay Wheeler,Esto No Se Le Dedica A Cualquiera,OTRO FILI,202546,reggae
88067,6oJWYwInc2wnjNLUW4Vx0T,J Balvin,Halloween 2022 Pop Vol. 5,Rosa,190253,reggae
88068,1F4sE8N4KROqjI5GeBDiDQ,J Balvin,Perreo Tenebroso Vol. 4,Reggaeton,158800,reggae
88069,6dR1uxzRh6aewJ3WQg0GY6,J Balvin,Halloween 2022 Perreo Vol. 1,Rojo,151146,reggae
88070,5dfmapXZPohL1PgX3y5jGm,J Balvin;Ed Sheeran,Mega Hits Autumn/Fall 2022,Sigue,159386,reggae
88071,1jonu9vIvWaS012ELrkYWx,J Balvin;Zion & Lennox,Verano en Junio,No Es Justo,251266,reggae
88072,4sIhqSb3u7PhFWE5k1Xwg3,J Balvin;Zion & Lennox,Regageton Para Niños,No Es Justo,251266,reggae
88073,1oF3cqTJws6BixRDsyz0HU,J Balvin,Frescura y Perreo,Tu Veneno,157320,reggae
88074,0dh1X0wdxSZoaFdDddVhPF,J Balvin,Perreo Tenebroso Vol. 4,Dónde Estarás,191973,reggae
88075,0MDRx3s5qSe0q5MwWJ5zW1,J Balvin,Fiesta Reggaeton 2010s,La Rebelión,161973,reggae
88076,4ITduRq3rgDD4nuG7hUpWY,J Balvin;Maria Becerra,Fiesta portatil,Qué Más Pues?,217361,reggae
88077,2lBN9Qv3viRylBqEXMLip1,J Balvin;Maria Becerra,Homecoming Latin Party,Qué Más Pues?,217361,reggae
88078,62aZgpepQgr9C5n2EY0qgG,J Balvin;Maria Becerra,Clásicos de ahora: Perreo,Qué Más Pues?,217361,reggae
88079,6I9u1BUOMgesqngW1QdwtS,J Balvin;Maria Becerra,Bájale como 7500,Qué Más Pues?,217361,reggae
88080,3ZCUoHByl6bizZMHPQF5v5,J Balvin;Maria Becerra,Reggaeton Mix Perreito,Qué Más Pues?,217361,reggae
88081,56FjTokFXI8OJIkVeP7yGA,Feid,Clásicos de ahora: Perreo,Feliz Cumpleaños Ferxxo,155960,reggae
88082,1vN2rZ4WoUe6QQJjc2NBjN,J Balvin;Maria Becerra,Reggeaton Imperdible,Qué Más Pues?,217361,reggae
88083,3PDf2Xk2fHt3EexYRrVS0j,J Balvin,Perreo Tenebroso Vol. 5,Ahora,254906,reggae
88084,6H73ViNxjmJcXWHGX20Vkx,J Balvin;Maria Becerra,Feliz Cumpleaños con Perreo,Qué Más Pues?,217361,reggae
88085,4tKNaV5CxlztGumpxi5F9F,J Balvin;Pharrell Williams;BIA;Sky,Perreo Tenebroso Vol. 5,Safari,205600,reggae
88086,6g9qibs8qNFnG1dFPYp48V,J Balvin,Halloween 2022 Perreo Vol. 1,Ambiente,249253,reggae
88087,1tJPPxQ18pJL0MnfS4nQZn,J Balvin,Hora del taco sin auto,Morado,200666,reggae
88088,6MxGvnJWqdGS0chQypGXhB,J Balvin;Ryan Castro,Feliz Cumpleaños con Perreo,Nivel De Perreo,151573,reggae
88089,1XUYJ4xjlNoxQqNWc5Hnho,J Balvin,Queda poco para la PAES 2.0,Sigo Extrañándote,201280,reggae
88090,1FdEytNpgLuMXo5EsVWj1f,J Balvin,Homecoming Latin Party,Ginza,171093,reggae
88091,0tQkPXwYjxpC3FWSAuFPqg,J Balvin,Perreo Tenebroso Vol. 5,Morado,200666,reggae
88092,3HdJWzA5iMRweXuY98Dyzb,J Balvin;Skrillex,pov: it's 2021,In Da Getto,130666,reggae
88093,3ijCK8aystm14nXveTlJzr,J Balvin,Para entrar en calor,Sigo Extrañándote,201280,reggae
88094,5qNlMrawQu9DeWErxDeKZA,J Balvin,Carrete con besties,Sigo Extrañándote,201280,reggae
88095,6vKU6pCjacGEgxJylK9WHP,J Balvin,Perreo Tenebroso Vol. 2,Amarillo,158146,reggae
88096,7lTWdUAtKRdaRS0UbQD9y7,J Balvin,Noche de Halloween Latino,Morado,200666,reggae
88097,2kAz0WYicCnx9yEuhT0MhL,J Balvin,Queda poco para la PAES 2.0,Sin Compromiso,189026,reggae
88098,2qlnxV0z8Fg40ZuUghVjOE,Feid,Halloween con perreito,Si Te La Encuentras Por Ahí,191506,reggae
88099,0Ysepw3QUt2pyKvsBZ9PGD,J Balvin;KAROL G;Nicky Jam;Crissin;Totoy El Frio;Natan & Shander,Homecoming Latin Party,Poblado - Remix,392866,reggae
88100,38cCzX3jpZhctBx6CHA9PG,J Balvin;Bad Bunny,Feliz Cumpleaños con Perreo,LA CANCIÓN,242573,reggae
88101,3g3GUoGsjciY5ZuV2j73qm,J Balvin;Bad Bunny,Clásicos de ahora: Perreo,QUE PRETENDES,222346,reggae
88102,3aASdbXPrR8U86sDuEbiOq,J Balvin;Khalid,noches de lluvia,Otra Noche Sin Ti,228920,reggae
88103,0pw2SQhAtP0zblvVFQfr3n,J Balvin;Dua Lipa;Bad Bunny;Tainy,Esto No Se Le Dedica A Cualquiera,UN DIA (ONE DAY),232146,reggae
88104,2xABkRsg3JYfM7JCNg0Mao,J Balvin;Bad Bunny,Última Misión Reggaeton,QUE PRETENDES,222346,reggae
88105,51R9caoQ0l5bZ1ahBeqJq9,KAROL G,Verano en Junio,PROVENZA,210200,reggae
88106,7KSGzwS26H4ACx4RihLpFf,J Balvin;Bad Bunny;Marciano Cantero,Frescura y Perreo,UN PESO,277106,reggae
88107,4S3KDmiZJQsd6uLPyvHxSO,J Balvin,Perreo Tenebroso Vol. 1,Cuando Tú Quieras,205120,reggae
88108,1C46x15N2mSd1R42po84IT,KAROL G,Fiesta portatil,PROVENZA,210200,reggae
88109,4Tb9ngzRDyuTbojDzEnNk2,KAROL G,Halloween 2022 Perreo Vol. 3,PROVENZA,210200,reggae
88110,373tx0f1dUm6FPzgKJBPap,KAROL G;Maldy,Noche de Halloween Latino,GATÚBELA,209160,reggae
88111,1YQk5vR4YduJFoSzr0kvKT,J Balvin,Halloween 2022 Perreo Vol. 3,Rosa,190253,reggae
88112,3JTIbs8AwBIeyxB6fCzcZ6,J Balvin,Perreo Tenebroso Vol. 3,Negro,182506,reggae
88113,7eEL9KyVPyH1lqqgoEIvxZ,KAROL G,Esto me suena a Farra,PROVENZA,210200,reggae
88114,2KUDuFlF7fPPbiJh0oetMZ,J Balvin;Maria Becerra,Perreo en Halloween,Qué Más Pues?,217361,reggae
88115,3Y7smguvy7hyxWaklqTdqQ,KAROL G;Maldy,Bájale como 7500,GATÚBELA,209160,reggae
88116,49eU6cfKOpuh3DiuwNma5l,J Balvin,Del gusto de hermanos,Sigo Extrañándote,201280,reggae
88117,493Gp8GQJHDtfGyUKvihrF,KAROL G,Perreo Tenebroso Vol. 5,"Ay, DiOs Mío!",189840,reggae
88118,1LBbGzkIDSEc0RQb9LXgce,J Balvin;Sech,Feliz Cumpleaños con Perreo,Una Nota,170760,reggae
88119,3GALgomp19w4K1KlwoM07T,KAROL G;Maldy,Reggaeton Mix Perreito,GATÚBELA,209160,reggae
88120,4ppd80sFd0vJFuNBH8TJrm,KAROL G;Maldy,Halloween 2022 Perreo Vol. 5,GATÚBELA,209160,reggae
88121,1ia62vfFbklbRgNfx0CPC5,J Balvin;Mr Eazi,Halloween 2022 Perreo Vol. 4,Arcoíris,187120,reggae
88122,6HplQm7VOFSup5HvIMahU7,J Balvin;Maria Becerra,Halloween 2022 Perreo Vol. 4,Qué Más Pues?,217361,reggae
88123,6ld4zIPweVl6KxdzdRivr3,J Balvin;Maria Becerra,El perreo es el futuro,Qué Más Pues?,217361,reggae
88124,7vodwj1T4yf0xitWOg2fSA,KAROL G;Maldy,Feliz Cumpleaños con Perreo,GATÚBELA,209160,reggae
88125,5enzKZ2YzoY4LFaamlRhFV,J Balvin;Maria Becerra,Esto me suena a Farra,Qué Más Pues?,217361,reggae
88126,4uC61EsjWIOyGlJKGqRkD9,KAROL G;Mariah Angeliq,Homecoming Latin Party,EL MAKINON,209160,reggae
88127,1oV8hihVsAkSGaXT8vm7Hn,KAROL G;Mariah Angeliq,Clásicos de ahora: Perreo,EL MAKINON,209160,reggae
88128,4w2ffrCVQm9X4ToegFseY2,J Balvin,Noche de Halloween Latino,Negro,182506,reggae
88129,0tWAW1X2zdHuDn70mRlNTE,KAROL G;Mariah Angeliq,El perreo es el futuro,EL MAKINON,209160,reggae
88130,3ljbfC0Cfy2hdRIJcjSIjt,KAROL G;Mariah Angeliq,Perreo Tenebroso Vol. 4,EL MAKINON,209160,reggae
88131,3oO9Cl80c2d1GVtg3B6gGA,J Balvin,Halloween 2022 Perreo Vol. 5,Morado,200666,reggae
88132,38Uq4auvCzFYWtYjLeB5xz,KAROL G,El perreo es el futuro,BICHOTA,178946,reggae
88133,0sfQW9kNtzBfFBCpN1p3c0,J Balvin,Esto me suena a Farra,Ginza,171093,reggae
88134,0ZdyCcW6uUOBjb8CQvyg3m,KAROL G;Mariah Angeliq,Fiesta portatil,EL MAKINON,209160,reggae
88135,2dTeSx3Ve6tIum4T7haUWO,KAROL G;Bad Bunny,Feliz Cumpleaños con Perreo,Ahora Me Llama,233293,reggae
88136,0oCQuhmmHFK5yKUjRKLHFB,KAROL G;Bad Bunny,Noche de Halloween Latino,Ahora Me Llama,233293,reggae
88137,26bv58AJe8E62FJzFBMUIM,KAROL G,Frescura y Perreo,SEJODIOTO,181106,reggae
88138,4HyxYaIV98fUKeApfxHEHv,KAROL G,Reggaeton Mix Perreito,SEJODIOTO,181106,reggae
88139,2RhIaSWaloy5vprvJp5oAT,KAROL G,Perreo en Halloween,SEJODIOTO,181106,reggae
88140,3QOGTFn1wCRLcmTccdPLtP,KAROL G;Mariah Angeliq,Feliz Cumpleaños con Perreo,EL MAKINON,209160,reggae
88141,79wKOav861jNgpLXkz5HLi,KAROL G,Feliz Cumpleaños con Perreo,SEJODIOTO,181106,reggae
88142,3iTgKW7MWI0M0acyEoQXds,KAROL G;Bad Bunny;Quavo,Halloween 2022 Perreo Vol. 4,Ahora Me Llama - Remix,251786,reggae
88143,67mdqeB9ecik5WjVCF1NPZ,KAROL G,Esto No Se Le Dedica A Cualquiera,"Ay, DiOs Mío!",189840,reggae
88144,1osQI3NXEuBCFWK9iEmLwG,KAROL G,Halloween 2022 Perreo Vol. 5,A Ella,198720,reggae
88145,5jRM57e9BCpKm2F0iQmReN,KAROL G;Maluma,En la nada,Créeme,214293,reggae
88146,3zTkz1DCxJk09e3iBH8xXi,KAROL G,Perreo Tenebroso Vol. 4,Punto G,183160,reggae
88147,146reVUYzTsbR24vCePtyQ,KAROL G;J Balvin;Nicky Jam,Queda poco para la PAES 2.0,Mi Cama - Remix,196320,reggae
88148,25jeD6Agt0sUDeNc9JhLmS,KAROL G;Wisin & Yandel;Nicky Jam;Ivy Queen;Zion;Alberto Stylee,Última Misión Reggaeton,LEYENDAS,352093,reggae
88149,5n5VSFQ1npojFIMUihcj33,KAROL G;J Balvin;Nicky Jam,Última Misión Reggaeton,Mi Cama - Remix,196320,reggae
88150,2ldVpRwLjfUWCDqrjNQYWt,Daddy Yankee;Bad Bunny,Perreo en Halloween,X ÚLTIMA VEZ,192477,reggae
88151,0sXsq8sJa2yOdyRiLb5lgR,KAROL G;Maldy,Perreo en Halloween,GATÚBELA,209160,reggae
88152,7K96XKPXv0xPKetFRB7Zh6,Daddy Yankee,Perreo en Halloween,Limbo,224800,reggae
88153,4jQx9hU0OSISZgPpKFlyqr,KAROL G;Maldy,Frescura y Perreo,GATÚBELA,209160,reggae
88154,5v6XEJnRkaDZTnA0jkg15u,KAROL G;Anuel AA;J Balvin,Homecoming Latin Party,LOCATION,265240,reggae
88155,5wpnARjEJkt8A5owpQORje,KAROL G;Maldy,Reggeaton Imperdible,GATÚBELA,209160,reggae
88156,5GKcpbYj5beL11aH0bloA2,KAROL G,Perreo Tenebroso Vol. 1,PROVENZA,210200,reggae
88157,2tKIsOrwDCeL9LgpBvlZst,KAROL G;Maldy,Clásicos de ahora: Perreo,GATÚBELA,209160,reggae
88158,4EED67Itwxe7qew8pAiknY,KAROL G;Maldy,Esto me suena a Farra,GATÚBELA,209160,reggae
88159,0ocZq6BzBiJf8tbA3nvQPF,KAROL G;Maldy,El perreo es el futuro,GATÚBELA,209160,reggae
88160,1wDyGzKYHVRVhNK3c9yD0y,KAROL G;Maldy,Halloween con perreito,GATÚBELA,209160,reggae
88161,34bTBINpWPa360R72PDJj1,KAROL G,Reggeaton Imperdible,SEJODIOTO,181106,reggae
88162,7KlmptaueSViBgx1DDOCQ7,KAROL G,Clásicos de ahora: Perreo,BICHOTA,178946,reggae
88163,583f0IBk80MRgaTAOZyGDw,Anuel AA;KAROL G,Feliz Cumpleaños con Perreo,Secreto,258799,reggae
88164,3S2S5Kqs95hRwVXSL4nBpO,KAROL G,Fiesta portatil,SEJODIOTO,181106,reggae
88165,7guW1bVC4aTIjxCeZpjbsR,KAROL G,Bájale como 7500,SEJODIOTO,181106,reggae
88166,09FYielISRGvCiJVplF81B,Anuel AA;KAROL G,Fiesta portatil,Secreto,258799,reggae
88167,1y1eDjSCubcNWNVQE9Tj2w,KAROL G;Mariah Angeliq,Frescura y Perreo,EL MAKINON,209160,reggae
88168,3dbgI7YYYJjjx9so4crOLj,KAROL G,Bájale como 7500,BICHOTA,178946,reggae
88169,3fB70pYlNuZCm29h41d9Rm,KAROL G,Feliz Cumpleaños con Perreo,EL BARCO,203506,reggae
88170,16xB3vOZZwhq0TCnuOqfEh,Anuel AA;KAROL G,Frescura y Perreo,Secreto,258799,reggae
88171,5OOPYQor9kRh18B73f2Vci,KAROL G;Maldy,Última Misión Reggaeton,GATÚBELA,209160,reggae
88172,3KdWHGx14Di5mW6jV8hNC0,KAROL G,Reggaeton Mix Perreito,BICHOTA,178946,reggae
88173,17iXm4MsZHcK3YQMLdoK6Q,KAROL G,Feliz Cumpleaños con Perreo,BICHOTA,178946,reggae
88174,6sAKc56i3qGXq1Y8fniOnf,Anuel AA;KAROL G,Perreo en Halloween,Secreto,258799,reggae
88175,3VS1hkofsGq4NwkYdAYL1l,Anuel AA;KAROL G,Halloween 2022 Perreo Vol. 1,Secreto,258799,reggae
88176,47960GBapFd2ZJU6LbtwZz,KAROL G;Nicki Minaj,Homecoming Latin Party,Tusa,201920,reggae
88177,22V0rqyOn48nni9e9Ct5mR,Anuel AA;KAROL G,Bájale como 7500,Secreto,258799,reggae
88178,5ZMYqjKKrxDweaVPvmzfhQ,KAROL G,Halloween con perreito,SEJODIOTO,181106,reggae
88179,2qoKPCtY8GuiSIVO1t5XWB,Anuel AA;KAROL G,Reggeaton Imperdible,Secreto,258799,reggae
88180,5Pjd6gzQntVPYqTiVodfYe,KAROL G,Reggeaton Imperdible,BICHOTA,178946,reggae
88181,0vM59xaWz4IuJlsW2Cni7X,KAROL G,Esto me suena a Farra,BICHOTA,178946,reggae
88182,3AedlLCGKNhQdhtLzObIbR,Daddy Yankee,Queda poco para la PAES 2.0,Pasarela,193733,reggae
88183,74fiT7YMuftT3jJd8c4FvS,KAROL G,Halloween 2022 Perreo Vol. 1,"Ay, DiOs Mío!",189840,reggae
88184,7tHlEZRloAvK2tIYS6wR1b,Anuel AA;KAROL G,Clásicos de ahora: Perreo,Secreto,258799,reggae
88185,20HJlBRkHgsZEmCbbeq3OZ,KAROL G;Bad Bunny,Perreo Tenebroso Vol. 2,Ahora Me Llama,233293,reggae
88186,2x8gjYPcomasunXlQ4gA2i,Daddy Yankee;Divino,Perreo Tenebroso Vol. 1,Nada Ha Cambiao’,190000,reggae
88187,4kW0cBnz4yS6cbFMpVtYYO,KAROL G,Feliz Cumpleaños con Perreo,"Ay, DiOs Mío!",189840,reggae
88188,3iJDmx2BxUCXgjatgYfhoe,Anuel AA;KAROL G,El perreo es el futuro,Secreto,258799,reggae
88189,5RZ2onkccYP8RbSamO0hXT,KAROL G;Camilo,Esto No Se Le Dedica A Cualquiera,CONTIGO VOY A MUERTE,219960,reggae
88190,0PyWzcDAflIrRNZrJzmYhE,Anuel AA;KAROL G,Halloween con perreito,Secreto,258799,reggae
88191,5Hc5uFMVvvtc9YYJmXtspy,KAROL G,Perreo Tenebroso Vol. 2,A Ella,198720,reggae
88192,2T1SNgLERipx3n6iVTeHZA,Daddy Yankee;Nicky Jam;Plan B;Rome & Urba,Halloween 2022 Perreo Vol. 1,Shaky Shaky - Remix,234560,reggae
88193,7cS2YS8Q5wJ7ZzqbKLsuFR,Daddy Yankee,Feliz Cumpleaños con Perreo,Limbo,224800,reggae
88194,2UzdMpV9R6H1Aex1yXExli,KAROL G;Maluma,Verano en Junio,Créeme,214293,reggae
88195,5P7P56z3BWvsQDh9MrEwaW,KAROL G;Cosculluela,Para entrar en calor,La Dama,208400,reggae
88196,2VRR3vc9jMYcCEBM2A3ZV9,KAROL G,Perreo Tenebroso Vol. 2,Muñeco De Lego,162066,reggae
88197,3LDezJ0x3UWsC0XXnjM8U9,KAROL G,Carrete con besties,Casi Nada,219026,reggae
88198,0EZ3k6NTvkH1sQddEK4slm,KAROL G,Perreo Tenebroso Vol. 5,Go Karo,149866,reggae
88199,1bNsvWmJGd4pdpahQhlK9T,KAROL G,Perreo Tenebroso Vol. 3,Bebesita,185053,reggae
88200,7x5xYW5W42OGPAdHUyyguy,R. City;Adam Levine,What Dreams Are Made Of,Locked Away (feat. Adam Levine),227480,reggae
88201,1EBo9H6NjVeZRAlXcXLYq8,Jhayco,Esto No Se Le Dedica A Cualquiera,Me Extraña,234520,reggae
88202,6siiFhvZiKR62RpgBmherA,Jhayco;Bad Bunny,Frescura y Perreo,CÓMO SE SIENTE - Remix,227520,reggae
88203,43VoASYNFFXqy2HE0rAm4W,Daddy Yankee;Bad Bunny,Clásicos de ahora: Perreo,X ÚLTIMA VEZ,192477,reggae
88204,511zIRlXGOQs2oykDi4KwT,Daddy Yankee;Bad Bunny,El perreo es el futuro,X ÚLTIMA VEZ,192477,reggae
88205,79hVM41bj2IKfCVhUFh9Ra,Daddy Yankee;Bad Bunny,Halloween con perreito,X ÚLTIMA VEZ,192477,reggae
88206,0I3wA6Iy9HF8uW38es7Tb1,Daddy Yankee;Bad Bunny,Fiesta portatil,X ÚLTIMA VEZ,192477,reggae
88207,2xpkJFCKCevn863vXJli7S,Daddy Yankee;Bad Bunny,Bájale como 7500,X ÚLTIMA VEZ,192477,reggae
88208,7i06j7x2UzGnURlzGV37WL,Daddy Yankee;Bad Bunny,Frescura y Perreo,X ÚLTIMA VEZ,192477,reggae
88209,7af1WixhIA44jYgzXU19da,Daddy Yankee;Bad Bunny,Bájale como 7500,Vuelve,279613,reggae
88210,2oiffhYxrg5NHiPDZubyqa,Daddy Yankee;Bad Bunny,Reggaeton Mix Perreito,X ÚLTIMA VEZ,192477,reggae
88211,27XJv9grlenIhZEPpDdnIY,Daddy Yankee;Bad Bunny,Esto me suena a Farra,X ÚLTIMA VEZ,192477,reggae
88212,70rQq4iMDKjX8UlG7QlHUa,Daddy Yankee;Bad Bunny,Reggeaton Imperdible,X ÚLTIMA VEZ,192477,reggae
88213,0yy3WShigK5eqAmhS4aRwz,Daddy Yankee;Bad Bunny,Feliz Cumpleaños con Perreo,X ÚLTIMA VEZ,192477,reggae
88214,7FNClArpU0MQIIkAU5VSwh,Daddy Yankee;Bad Bunny,Reggaeton Mix Perreito,Vuelve,279613,reggae
88215,1v1nsB6TCXuhdC4QNP4aB4,Daddy Yankee;Bad Bunny,Feliz Cumpleaños con Perreo,Vuelve,279613,reggae
88216,3U3WDXdwPyih1ZHawJyUWK,Jhayco;Bad Bunny,Halloween con perreito,CÓMO SE SIENTE - Remix,227520,reggae
88217,37o1JVuF7NnYWKYzLCe32r,Jhayco;Bryant Myers,Halloween 2022 Perreo Vol. 5,Deseos,220080,reggae
88218,1qdiryo9D6QgoZw9beV72q,Daddy Yankee;Snow,pov: it's 2019,Con Calma,193226,reggae
88219,5gePc5Ns5P1lBhlSrItWwK,Jhayco;Ozuna,Hora del taco sin auto,Easy - Remix,219866,reggae
88220,0vp47IigZ7JVQ89jDetO7H,Daddy Yankee,Esto me suena a Farra,Limbo,224800,reggae
88221,5vyRNIsjHH6pZu1dKBddOO,Daddy Yankee;Wisin & Yandel,Fiesta Reggaeton 2010s,Si Supieras,241880,reggae
88222,0zhxUjkXag9iEFccaiua4a,Daddy Yankee,Fiesta portatil,RUMBATÓN,248768,reggae
88223,20vLGVDLfbzdh3vbSpSuj8,Daddy Yankee;Wisin & Yandel,Hora del taco sin auto,Si Supieras,241880,reggae
88224,62ppSZlSrkdflEZWXM34gG,Daddy Yankee,Bájale como 7500,RUMBATÓN,248768,reggae
88225,5wPayKgEqHa0ewZhUS8BSY,Daddy Yankee,Frescura y Perreo,RUMBATÓN,248768,reggae
88226,5Y35bkxA5od9mlkPuN9Tit,Daddy Yankee,Clásicos de ahora: Perreo,RUMBATÓN,248768,reggae
88227,5bkpKxDCCTpeW1v2JcFTQ7,Daddy Yankee,Perreo en Halloween,RUMBATÓN,248768,reggae
88228,7qhOEYwWarxO50hAZkEY59,Daddy Yankee,El perreo es el futuro,RUMBATÓN,248768,reggae
88229,5omEZ9V6ytpM0WNBcIOavc,Daddy Yankee,Esto me suena a Farra,RUMBATÓN,248768,reggae
88230,0w6KXQRbURk23AtKn3q5Wr,Daddy Yankee,Halloween con perreito,RUMBATÓN,248768,reggae
